article_ID,requirement_type,requirement,exact_text_quote
s-q1-p1-09,functional,The system shall enable AI agents to acknowledge messages and provide updates to other team members.,(4) acknowledge and update one another
s-q1-p1-09,functional,The system shall enable AI agents to wait for necessary input before proceeding with tasks to avoid redundant or misaligned work.,(5) wait for necessary events before proceeding.
s-q1-p1-09,functional,The system shall enable AI agents to generate source code as a work product.,the code was generated and all agents individually decided they had no further action to take
s-q1-p1-09,functional,The system shall enable AI agents to proofread code and request revisions to include missing functionality.,individual agents were able to proofread the code and request revisions to include anything missing
s-q1-p1-09,functional,The system shall enable AI agents to ask clarifying questions to human participants about requirements.,the inclusion of a product manager that asks clarifying questions to the human client allowed for improved accuracy of functionality
s-q1-p1-09,non-functional,The system shall produce code quality equal to or better than existing multi-agent systems for software development.,ChatCollab produces equal or superior software to three prior systems that use multiple AI agents for software development
s-q1-p1-09,non-functional,The system shall enable automated analysis of collaboration dynamics to identify behavioral characteristics of agents with distinct roles.,we propose an automated method for analyzing collaboration dynamics that effectively identifies behavioral characteristics of agents with distinct roles
s-q1-p1-10,functional,The system shall generate code snippets based on user-provided keywords or requirements that describe the desired functionality.,This feature allows users to tailor sentence output using input comma-separated keywords.
s-q1-p1-10,functional,The system shall suggest next code segments based on the existing code context in the editor.,This function automatically generates relevant sentences based on the existing text.
s-q1-p1-10,functional,The system shall provide multiple alternative suggestions for the user to evaluate and select from.,"Once clicked, users are given five sentence candidates, analogous to that of keyword-based recommendation."
s-q1-p1-10,non-functional,The system shall provide controls for users to adjust the characteristics of generated content between objective/descriptive and subjective/explanatory approaches.,they wanted to control whether the LLM would generate sentences about objective descriptions of facts and situations or subjective descriptions of feelings and reactions
s-q1-p1-10,non-functional,The system shall provide controls for users to adjust the overall tone of generated content.,they wanted to control the overall emotions of the sentences generated by the LLM
s-q1-p1-10,non-functional,The system shall allow users to maintain primary agency and ownership over the writing process.,"they emphasized that human writers should maintain primary agency in journaling, viewing LLM as a supporting tool rather than a collaborative author."
s-q1-p1-10,non-functional,The system shall include mechanisms to prevent users from over-relying on AI-generated content.,careful design is necessary to prevent over-reliance on AI suggestions and to maintain user autonomy in this deeply personal writing context
s-q1-p1-10,non-functional,The system shall provide diverse perspectives and alternative approaches to encourage exploration.,Reading the sentences recommended by DiaryMate seemed like it showed the lives of 5 different people and their ways of thinking.
s-q1-p1-10,non-functional,The system shall offer feedback on completed work to support the writing process.,"Once complete, users can record their diaries by clicking the 'Save today’s diary' button. When a diary is saved, a pop-up screen notifies the user that their diary has been saved successfully. Here, DiaryMate also briefly summarizes based on their diary content."
s-q1-p1-10,non-functional,The system shall include mechanisms to remind users about AI limitations to prevent undue trust in generated content.,the study highlights the need for clear communication about LLM limitations and for interface designs that encourage critical evaluation of AI-generated content before incorporation into personal journals.
s-q1-p2-01,functional,The system shall integrate human input interactively into the machine learning solutions to steer the supervised learning process of the model in different stages.,"IML models are designed to integrate human input into the ML solutions interactively, steering the supervised Learning process of the model in different stages [49]."
s-q1-p2-01,functional,The system shall enable users to examine intermediate outcomes of the model and the data graphically to gain understanding and insights and then provide feedback to the model.,"model preparation is related to the training process. It encompasses those actions in which the user can examine the intermediate outcomes of the model and the data graphically. That is, to gain understanding and insights into the data and the model, and then provide feedback to the model, e.g. providing training parameters or contributing to the examination of model outputs [63]."
s-q1-p2-01,functional,The system shall allow users to customize outputs tailored to their specific needs.,Customization: This collaboration aims to obtain improved outputs tailored to the user's specific needs.
s-q1-p2-01,functional,The system shall provide mechanisms for users to validate system outcomes and provide feedback for continuous model improvement.,"in classification tasks, IML approaches may propose end-users collaborate with the learning system, adapting and customizing systems by tuning them according to their preferences, validating its outcomes or even feeding it with more data [89]."
s-q1-p2-01,non-functional,The system shall adapt its behavior based on an assessment of the environment and the actions of other agents to achieve mutually beneficial outcomes.,"Adaptability is the capacity to alter behavior based on an assessment of the environment. In a collaborative context, this involves modifying the initial approach according to the actions of other agents and the capabilities of each team member."
s-q1-p2-01,non-functional,"The system shall provide explanations to enable users to understand the machine's behavior, identify potential limitations and errors, and establish a sense of control.","Providing explanations enables users to gain a clearer understanding of the machine's behavior, identify potential limitations and errors in its reasoning patterns, establish a sense of control, and modulate their level of trust in the technology [27], [32]."
s-q1-p2-01,non-functional,The system shall support bi-directional communication to establish mutual understanding between users and the AI system.,"Effective collaboration necessitates bi-directional communication to establish a mutual understanding that enables the participants to perceive each other through natural, fluid interactions [336], [337]."
s-q1-p2-01,non-functional,The system shall maintain user trust throughout the collaboration without diminishing it or exceeding reasonable limits.,"it is essential for the system to maintain human trust without diminishing it [263], [282] or exceeding it beyond reasonable limits throughout the collaboration."
s-q1-p2-01,non-functional,The system shall provide feedback mechanisms that communicate its internal state in response to user actions.,"Feedback is a crucial element in human-AI collaboration, serving as the primary mechanism through which each agent communicates its internal state in response to its partner's actions."
s-q1-p2-01,functional,The system shall allow users to initiate communication and exercise agency over the system's high-level behavior.,providing the user control over the system's high-level behaviour aligns with the idea of empowering users in collaboration with intelligent systems [86].
s-q1-p2-02,functional,The system shall enable bi-directional information exchange by receiving contextual feedback from users while providing outputs that align with their expectations.,"Bi-directional information exchange is central to the human-AI handshake framework, enabling adaptive, two-way communication where AI functions as a partner-like tool responsive to human needs."
s-q1-p2-02,functional,The system shall support mutual learning by adapting to user preferences and behaviors while providing analytical capabilities that enrich collaboration.,"Mutual learning enables AI to adapt to human preferences and behaviors, while humans benefit from AI's analytical strengths, enriching collaboration without implying equal roles or shared accountability."
s-q1-p2-02,functional,The system shall enable bi-directional validation by allowing users to verify AI-generated outputs while the system validates human inputs.,"Bi-directional validation is fundamental to the human-AI handshake framework, highlighting AI as a partner-like tool that augments human capabilities through mutual verification and adaptation."
s-q1-p2-02,functional,The system shall provide continuous feedback that enhances decision-making and enables iterative refinement of both human and AI behaviors.,"Bi-directional feedback is fundamental to the human-AI handshake framework, emphasizing a collaborative partnership where AI acts as a tool that augments human capabilities through continuous learning and adaptation."
s-q1-p2-02,functional,The system shall augment human capabilities by combining AI's data-processing strengths with human expertise to elevate decision quality.,Combining AI's data-processing strengths with human expertise elevates decision quality and care standards.
s-q1-p2-02,non-functional,The system shall provide explainable outputs by articulating the reasoning behind its decisions in a way users can understand.,Explainability is essential for creating AI systems that are not perceived as 'black boxes'; AI must articulate the reasoning behind its decisions in a way humans can understand.
s-q1-p2-02,non-functional,"The system shall maintain reliability by providing consistent, accurate outputs that users can depend upon for their workflows.","Reliability influences the effectiveness of these partnerships; while AI can enhance human performance, it often struggles with complex, nuanced interactions, leading users to question its dependability."
s-q1-p2-02,non-functional,The system shall adapt to evolving user needs and contexts by learning from shared experiences and feedback.,"Adaptability is pivotal for AI systems to evolve based on shared experiences and feedback, adjusting to the nuances of human behavior and contexts to provide relevant support."
s-q1-p2-02,non-functional,"The system shall incorporate ethical safeguards to minimize biases, uphold privacy, and prevent misuse.","Ethical principles shape AI design and deployment by emphasizing fairness, transparency, accountability, and respect for privacy. AI systems aim to minimize biases and uphold privacy."
s-q1-p2-02,functional,The system shall support co-evolution by refining its algorithms based on human input to better align with user needs over time.,"Co-evolution refers to the reciprocal development of human and AI capabilities, where both parties adapt and learn from each other. AI systems refine their algorithms based on human input to better align with user needs."
s-q1-p2-02,functional,The system shall provide context-aware suggestions based on user input to enhance productivity in data analysis tasks.,"GitHub Copilot strongly aligns with the human-AI handshake framework by supporting bi-directional collaboration through information exchange, feedback, validation, mutual learning, and capability augmentation. It excels in providing context-aware, real-time code suggestions based on developer input, enhancing productivity."
s-q1-p2-02,non-functional,The system shall maintain human accountability by ensuring users retain control over reviewing and approving AI-generated outputs.,"Users retain full control and accountability. This collaboration ensures mutual reinforcement and ethical co-evolution, with AI amplifying human values and capabilities while respecting the human's ultimate authority."
s-q1-p2-03,functional,"The system shall use policy signals (risk, task complexity, user expertise level), live system metrics (latency, token cost), and outcome feedback to decide among autonomous generation, tool augmented responses, or human collaboration.","The orchestrator uses policy signals (risk, user intent, account tier), live system metrics (latency, token cost), and outcome feedback to decide among autonomous generation, tool augmented responses, or agent collaboration."
s-q1-p2-03,functional,"The system shall support four collaboration states (Autonomous, Assistive, Supervised, and Escalated) with policy-driven transitions triggered by calibrated thresholds on risk and uncertainty.","The framework exposes four collaboration states-Autonomous, Assistive, Supervised, and Escalated-and a policy that triggers state transitions at calibrated thresholds on risk and uncertainty."
s-q1-p2-03,functional,The system shall provide inline citations and attribution surfaces linking generated outputs to supporting evidence.,"A co-pilot interface surfaces inline citations, span level attributions from the reranker, structured action proposals, and one click approvals for high risk operations."
s-q1-p2-03,functional,The system shall enforce minimum coverage gating to ensure generated outputs are grounded in retrieved evidence.,Groundedness & hallucination control: Minimumcoverage gating; citationfirst prompting; refusal patterns when evidence is insufficient.
s-q1-p2-03,functional,"The system shall log decision rationales, latency distributions, token costs, coverage metrics, and escalation reasons to support compliance audits and iterative tuning.","An observability layer continuously logs decision rationales, latency distributions, token/call costs, coverage metrics, and escalation reasons to support compliance audits and iterative tuning."
s-q1-p2-03,functional,The system shall provide structured action proposals with predicted impact and required approval levels for high-risk operations.,"Action proposals: Structured summaries of intended API calls with parameters, predicted impact, and required approvals; one click Approve/Revise/Reject."
s-q1-p2-03,non-functional,"The system shall operate within defined latency budgets (e.g., 200ms or 500ms service level objectives).",Latency budgets: 200/500 ms; measure P50/P95 and deadline miss rate.
s-q1-p2-03,non-functional,The system shall enforce cost controls through token budgets per user tier and adaptive resource allocation.,Cost controls: Token budgets per tier; early-exit decoding; selective RAG for low-risk intents; adaptive summarization granularities.
s-q1-p2-03,non-functional,"The system shall maintain safety through guardrails including toxicity filters, PII detection, and policy vetoes.",Safety filters: Toxicity/PII/financial risk classifiers; prompt and tool use sanitizers.
s-q1-p2-03,non-functional,The system shall provide audit trails with cryptographic hash chains for tamper-evident logging.,"Auditability: Every turn stores: inputs, features, prompts, model outputs, tool I/O, approvals, and final message. A cryptographic hash chain can be enabled for tamperevident logs."
s-q1-p2-04,functional,"The system shall support automation of structured, repetitive tasks to improve work efficiency and reduce human labor in routine data analysis operations.",Automation aims to improve efficiency and productivity by minimizing the need for human labor in repetitive or predictable tasks
s-q1-p2-04,functional,The system shall provide augmentation capabilities that assist users in decision-making tasks rather than fully replacing human judgment.,augmentation involves interaction between humans and AI to execute tasks collaboratively
s-q1-p2-04,functional,The system shall reduce human calculation errors in data processing tasks through automated computation.,applying automated AI assistants to decision-making tasks can help reduce human calculation errors to some extent
s-q1-p2-04,functional,The system shall allow users to configure and customize AI behavior according to their specific requirements and methods.,the case company allowed users to configure their AI assistants according to their specific business requirements and solutions
s-q1-p2-04,functional,The system shall provide decision support by recommending options while leaving final decisions to human users.,the augmented AI recommended some orders for users but left the final decision up to humans
s-q1-p2-04,non-functional,The system shall maintain user sense of control and avoid making users feel replaced by AI.,"I hope AI can be my assistant, and we can work together rather than completely replacing me"
s-q1-p2-04,non-functional,The system shall provide transparency in AI decision-making to enable users to understand and verify AI outputs.,users often feel compelled to understand and verify the AI's decisions to ensure decision accuracy
s-q1-p2-04,non-functional,The system shall enable users to understand the logic behind AI recommendations to learn from AI expertise.,"when users try to understand the logic and functions of the AI assistant in handling a specific business task, they can learn the methods employed by business experts"
s-q1-p2-04,non-functional,The system shall support flexible combination of different AI functionalities to address varied user needs.,Users can flexibly combine different functionalities of AI assistants to help them solve various business problems in a personalized manner
s-q1-p2-05,functional,The system shall provide transparent explanations of its decision-making processes and operational logic to users.,"Transparent algorithms facilitate users' understanding of the operational dynamics and decision-making processes of AI systems, thereby fostering better comprehension and trust in the algorithms' decisions."
s-q1-p2-05,functional,The system shall enable users to comprehend how it processes data and generates code outputs.,"Algorithmic transparency signifies the degree to which individuals can comprehend, interpret, and predict the operational processes and outcomes of AI algorithms."
s-q1-p2-05,non-functional,The system shall minimize the black-box nature of its algorithms to ensure users can understand its operational principles.,The absence of algorithmic transparency can potentially lead to negative impacts on user experience.
s-q1-p2-05,functional,The system shall support collaborative workflows where AI and human users work together toward shared analytical objectives.,Human-AI Collaboration refers to a form of AI application in which humans and AI collaborate closely to achieve a shared objective.
s-q1-p2-05,functional,The system shall leverage computational capabilities to complement human cognitive abilities in data analysis tasks.,"Human-AI Collaboration capitalizes on human cognitive abilities and AI computational capabilities, resulting in more efficient work processes and improved outcomes."
s-q1-p2-05,functional,The system shall provide clear attribution of responsibility for its outputs and recommendations.,Attribution of responsibility pertains to the cognitive processes individuals employ when assessing and attributing reasons for events or outcomes.
s-q1-p2-05,non-functional,The system shall ensure that users can comprehend the workings and decision-making processes to maintain collaborative effectiveness.,"If users are unable to comprehend the workings and decision-making processes of artificial intelligence, it can adversely affect collaborative effectiveness and user experience."
s-q1-p2-06,functional,The system shall assist users in generating creative solutions by enhancing their divergent and convergent thinking abilities.,Cluegivers' divergent thinking abilities were aided through using suggestions from the Agent as starting points to further iterate upon.
s-q1-p2-06,functional,The system shall provide explanations for its suggestions to help users understand the reasoning behind recommendations.,We chose to show this explanation step to users as players from our pilot testing found it helpful for clue generation.
s-q1-p2-06,functional,The system shall allow users to iterate and refine generated suggestions rather than requiring acceptance of initial outputs.,"While it was rare that Cluegivers simply accepted the Agent's suggestions, most used the suggestions as starting points to generate improved clues"
s-q1-p2-06,functional,The system shall serve as an equalizing tool that helps novice users perform closer to experienced users.,"The AI acted as an equalizer between novice and more experienced players. It did this by making aspects of the game easier for players who were newer or struggling, and by making it more difficult for players looking to excel."
s-q1-p2-06,non-functional,The system shall provide psychological support by acting as a safety net that reduces user stress and anxiety during task performance.,"This participant appreciated the Agent's presence in alleviating some of that initial stress; 'even if I could see a couple of the Agent options are wrong, it's easier to pick say 'out of these three this one is the best' and I can probably modify it [. . . ] so it made it a little bit less stressful as the spymaster.'"
s-q1-p2-06,non-functional,The system shall not overly constrain users' ability to form mental models of their collaborators or teammates.,"The presence of the Agent drew Cluegivers' attention away from forming mental models of their teammates, instead focussing them on forming mental models of how the Agent would give clues."
s-q1-p2-06,functional,The system shall support users in performing housekeeping tasks such as tracking relevant information and managing task state.,"Even the explanation text reminded participants that their clues needed to avoid unwanted associations; 'Then also in its explanation it's like 'ohh and it avoids these words by the way, just letting you know I'm avoiding these words' which reminds me, Oh yeah I've gotta be doing that'."
s-q1-p2-06,non-functional,The system shall balance competence levels to maintain user engagement rather than making tasks too easy.,Participants felt there was a fine line that the Agent had to toe between being so good that it defeats the challenge of the game and so poor that it no longer contributes anything to play.
s-q1-p2-06,functional,The system shall enable users to collaborate with unexpected or unconventional suggestions that can inspire creative thinking.,poor technical performance from the AI seemed to strengthen the social relationship between the participants. Another study by Hwang and Won. investigated whether perceived identity and conversational style of the AI would moderate the creative outcome of human-AI collaborators in a creative writing task.
s-q1-p2-06,non-functional,The system shall minimize hidden information that makes it difficult for users to understand the origin and reasoning behind suggestions.,Players pointed out that Guessers lack access to explanations when given clues so letting the explanation determine whether Cluegivers give a clue is a path to failure.
s-q1-p2-07,functional,"The system shall generate AI suggestions on-demand when explicitly requested by the user, rather than automatically providing them.",users need to actively request AI suggestions as it was shown that providing examples on-demand is more effective than automatically providing examples
s-q1-p2-07,functional,The system shall generate suggestions without requiring task-specific training or model re-training.,"With GPT-3, a generative large language model was developed that outperforms traditional models in many of those tasks but does not require task-specific training"
s-q1-p2-07,functional,"The system shall provide suggestions that users can review, select, and optionally modify before acceptance.",I chose what to select and what not to.
s-q1-p2-07,non-functional,The system shall generate diverse suggestions to prevent users from experiencing fixation on limited directions.,We suggest to employ existing literature on fixation for developing such socio-technical systems.
s-q1-p2-07,non-functional,The system shall be transparent about its limitations and not imply it has additional task-specific information beyond what is provided.,we suggest to make transparent that the system does not have additional task information
s-q1-p2-07,functional,The system shall condition its output on user-provided input to generate relevant suggestions.,"We include d human ideas into the prompt, as one brainstorming rule is to build upon other’s ideas (Osborn, 1953) and the AI could thus consider the ideas generated by the human."
s-q1-p2-08,functional,The system shall increase users' awareness of their own and others' analytical processes during data analysis tasks.,MAI should increase learners' awareness of their own and others' learning process.
s-q1-p2-08,functional,The system shall support the externalization of users' analytical processes and facilitate sharing and interaction among collaborators.,MAI should support the externalization of students' and others' learning process in a social plane and helping in sharing and interaction.
s-q1-p2-08,functional,The system shall prompt the acquisition and activation of regulatory processes to help users monitor and adapt their data analysis approaches.,MAI should prompt the acquisition and activation of regulatory processes.
s-q1-p2-08,non-functional,The system shall be designed so that users perceive it as competent and dependable in supporting their analytical work.,Interactions with MAI should be designed so that learners perceive it as competent and dependable.
s-q1-p2-08,functional,"The system shall leverage multimodal data to provide timely, adaptive support for users' analytical workflows.","the findings highlight the critical importance of multidisciplinary knowledge in the design of multi-agent interfaces (MAI) that provide real-time, adaptive support for group metacognitive processes and decision-making."
s-q1-p2-08,non-functional,The system shall be responsive to triggers indicating when users need regulatory support and adaptable in reinforcing users' analytical capabilities.,advocating for systems that are responsive not only to initial triggers but also adaptable in tuning AI models to reinforce human regulatory capabilities
s-q1-p2-09,functional,"The system shall support human-AI collaboration by allowing users to select and refine AI-generated code outputs, as human intervention improves the quality of AI-generated content.","The results showed that the beauty rating of the AI-generated haiku with the human intervention was the highest, and those of the human-made and AI-generated haiku without human intervention were equal."
s-q1-p2-09,functional,"The system shall generate code that is indistinguishable in quality from human-written code, as AI-generated content can achieve equivalent quality to human-created content.",participants could not distinguish between human-made and AI-generated haiku
s-q1-p2-09,non-functional,"The system shall account for algorithm aversion, where users may attribute higher quality work to humans rather than AI, by providing transparency about AI-generated content.","a negative correlation was found between discrimination performance and beauty rating in AI-generated haiku, suggesting that high-quality AI-generated work is believed to be human-made"
s-q1-p2-09,non-functional,"The system shall adapt to user experience levels, as users with more domain experience demonstrate better discrimination ability between human and AI contributions.","the higher the anthropomorphic tendency of animism and the more haiku experience, the higher the correct response"
s-q1-p2-10,functional,"The system shall enable direct interaction between the human and AI, allowing both to make decisions and perform actions, rather than limiting the human to monitoring or approving AI recommendations.",Interactive: both human and AI can make decisions and perform actions.
s-q1-p2-10,functional,"The system shall involve the human in all phases of the task execution, ensuring they are directly engaged in decision-making and action-performing rather than excluded from the genuine task.","In these paradigms, humans are excluded from a (large) proportion of the genuine task."
s-q1-p2-10,non-functional,"The system shall be designed to allow the human to be the primary party who explains the rationale behind decisions to relevant stakeholders, rather than having the AI explain independently.","in the Interactive paradigm, the ratings were more towards the lower values implying the human should be the explaining actor."
s-q1-p2-10,non-functional,"The system shall be designed such that the human receives praise or penalty for outcomes when they are actively involved in the collaboration, rather than distributing accountability equally between human and AI.","in the Interactive paradigm, the human receives the praise or the penalty."
s-q1-p2-10,functional,"The system shall present the AI as a teammate to the human rather than as a subordinate or tool, enabling collaborative task completion.",the perception of AI as a teammate rather than a subordinate was associated with feelings of meaningfulness at work.
s-q1-p2-10,non-functional,The system shall provide transparency and explainability regarding its actions and decisions to build trust and reduce uncertainty between human and AI collaborators.,"Transparency and explainability in actions and decisions, and accountability for outcomes, reduce uncertainty and build trust between team members."
s-q1-p2-10,functional,"The system shall assign tasks to the human that they perceive as meaningful sources of skill development and task significance, rather than delegating only repetitive or uninteresting tasks.",the distribution of tasks between human and AI collaborators has a significant effect on the perception of meaningfulness.
s-q1-p2-10,non-functional,The system shall ensure that the human has clear visibility into how tasks are performed by the AI to avoid ambiguity and maintain their perception of accountability.,"Excluding individuals from tasks assigned to AI or keeping them unaware of how those tasks are performed can create ambiguity, reduce their perception of accountability, and consequently contribute to a responsibility gap."
s-q1-p3-01,functional,The system shall enable bidirectional learning where the human user learns from AI-generated outputs and the AI system learns from human inputs during collaboration.,the co-learning process is a dual-pathway that both human and AI adapt to each other and learn through their collaborative experience
s-q1-p3-01,functional,The system shall improve individual human performance when the user works independently after collaborative interaction with the AI.,"Human can learn from the human-AI collaboration experience, leading to an improvement in the individual performance when operating independently after the collaboration"
s-q1-p3-01,functional,The system shall improve AI performance when operating independently after learning from human inputs during collaboration.,"AI can learn from the human-AI collaboration experience, leading to an improvement in the individual performance when operating independently after the collaboration"
s-q1-p3-01,functional,The system shall enable alignment between human and AI mental models through collaborative experience.,"After experiencing the human-AI collaboration, human and AI become more aligned with each other, achieving a closer mental model"
s-q1-p3-01,non-functional,"The system shall provide AI feedback mechanisms (recommendations, explanations, or both) that support human learning without causing overconfidence.",providing AI explanation makes participants more confident when they work alone in the testing phase
s-q1-p3-01,non-functional,The system shall support collaborative workflow designs that balance cognitive engagement without reducing AI learning effectiveness.,the two-step workflow design reduces the valuable information provided by human-AI collaboration
s-q1-p3-01,non-functional,The system shall adapt feedback and workflow designs based on user cognitive reflection capabilities to prevent intervention-generated inequalities.,the intervention-generated inequality effect exists in both groups with different human cognitive reflection capabilities and within the two co-learning pathways
s-q1-p3-01,functional,The system shall provide a collaborative experience even when both human and AI have moderate performance to trigger co-learning.,"in our study context, where human and AI have comparable and moderate accuracy, we find that the human-AI collaboration experience can trigger both pathways of the co-learning process"
s-q1-p3-01,non-functional,The system shall not assume that more complex AI feedback or workflow designs automatically produce better learning outcomes.,naively deploying a complex AI system without optimizing the design of AI feedback and collaborative workflow could not only fail to enhance their collaboration but also negatively affect the co-learning process
s-q1-p3-01,non-functional,The system shall calibrate user confidence appropriately during collaboration to prevent overreliance or overconfidence after collaboration ends.,withdrawing AI support in the testing phase makes participants significantly less confident in their annotations
s-q1-p3-02,functional,The system shall assist data scientists and natural scientists in processing large amounts of data to discover potential trends and opportunities for innovation activities.,"AI assists employees in processing large amounts of data and analyzing them, helping enterprises discover potential trends and opportunities, thus guiding enterprises' innovation activities"
s-q1-p3-02,functional,The system shall enable collaboration between human researchers and AI to improve productivity in knowledge work tasks.,"the collaboration between human workers and artificial intelligence in management tasks can effectively improve productivity, emphasizing the collaborative model of close cooperation between human and artificial intelligence in future knowledge work"
s-q1-p3-02,functional,The system shall provide data processing and analysis capabilities to support human decision-making.,Data processing and model analysis capabilities of AI provide important support for human decision makers
s-q1-p3-02,functional,The system shall automate repetitive and low-value tasks to free human researchers for more innovative and strategic work.,"AI, can undertake the task of some repeatability and low value, releasing more innovative and strategic HR work"
s-q1-p3-02,non-functional,The system shall combine human cognitive advantages with AI algorithmic advantages to create complementary capabilities.,"By combining human cognitive advantages with AI algorithmic advantages, they can constantly discover and create new user needs and continuously develop innovation opportunities"
s-q1-p3-02,functional,The system shall support analytical decision-making methods for complex data analysis tasks.,"While AI systems support analytical decision-making methods, they are less able to understand common-sense situations"
s-q1-p3-03,functional,The system shall provide context-aware assistance that incorporates the developer's code and data analysis context to improve task completion rates.,LLM-powered assistance significantly boosts task completion rates when it can effectively incorporate a developer's code as context
s-q1-p3-03,functional,The system shall provide context-aware explanations and highlight uncertain AI-generated code to improve user trust and verification.,Tools should provide context-aware explanations and highlight uncertain AI-generated code to improve user trust.
s-q1-p3-03,functional,"The system shall support verification through automatic test generation, retrieval of reference examples, and static analysis capabilities.",Verification support concentrates on tools that help users check and repair outputs before adoption. Proposals include automatic test generation and retrieval of reference examples
s-q1-p3-03,functional,The system shall provide adaptive responses fine-tuned to user expertise and task context to prevent over-reliance on AI assistance.,"Users need adaptive, fine-tuned to expertise or business context AI responses, and scaffolded AI guidance to prevent over-reliance"
s-q1-p3-03,non-functional,The system shall minimize context switches and reduce boilerplate coding to enhance developer productivity.,"These improvements are partially attributed to fewer context switches and reduced boilerplate coding, enabling developers to offload repetitive tasks to AI while focusing on higher-level logic."
s-q1-p3-03,non-functional,"The system shall support data analysis workflows including data wrangling, plotting, and notebook-based analysis.","Data analysis tasks become more common over time. Studies add wrangling, plotting, and notebook workflows, which reflects the maturity of AI support in these environments and the relevance of studying such use."
s-q1-p3-03,functional,The system shall provide explanations at decision time to support calibrated acceptance of AI-generated code.,"Explanation and control must be available at decision time. Useful aids in verification include surfacing runtime values, side-by-side alternatives, retrieval of reference examples, static analysis, and unit tests inside the editor"
s-q1-p3-03,non-functional,"The system shall address correctness, security, and readability concerns in AI-generated code.","Across these papers, the central pattern is a trade-off between speed and assurance. Assistance can accelerate progress, yet LLM-generated code that passes superficial checks may still contain logical flaws or insecure patterns, which shifts effort from authoring toward checking"
s-q1-p3-04,functional,The system shall express clear preferences or plans for data analysis tasks rather than solely relying on user direction.,"An LLM that operates with Agency might volunteer knowledge in the form of expressed preferences (e.g., 'Should we design a chair with wooden legs?')"
s-q1-p3-04,functional,The system shall provide reasoning and evidence to motivate its suggestions for data analysis approaches.,"To have higher Agency, we motivate our intentions through reasoning and evidence. Without such motivation, intentions are simply ideas, often lacking the capability to cause a change."
s-q1-p3-04,functional,The system shall demonstrate self-belief in its judgments and persist with its recommendations even when users propose alternatives.,"Another factor that contributes to one's Agency is the self-belief one has in their intentions. When one has a strong sense of self-belief, they are more likely to be persistent with their intentions."
s-q1-p3-04,functional,"The system shall be able to monitor, adjust, and adapt its recommendations based on new information or feedback.","In situations when an individual's initial intentions may not be optimal, it is necessary to monitor, adjust, and adapt them. Such self-adjustment allows better control over one's goals."
s-q1-p3-04,functional,The system shall exhibit strong Intentionality by expressing clear preferences for data analysis methods and code implementations.,"High Agency requires a strong intention, that includes plans or preferences for a task."
s-q1-p3-04,functional,The system shall exhibit strong Self-Efficacy by pursuing its preferred approach for multiple turns even after the user argues against it.,"We characterize strong self-efficacy as pursuing a preference for multiple turns even after the other person argues against it (e.g., 'I understand your point of view, but I still prefer the blue color')"
s-q1-p3-04,functional,The system shall exhibit strong Self-Regulation by changing to a different approach on its own initiative or compromising when initial approaches may not be optimal.,"We characterize strong self-regulation as changing to a different preference on one's own (e.g., 'How about using the beige color instead?') or compromising one's preference (e.g., 'Let's compromise and design a beige-colored chair with a brown cushion')"
s-q1-p3-04,functional,"The system shall measure Agency levels and its four features (Intentionality, Motivation, Self-Efficacy, Self-Regulation) in dialogue interactions.","Our goal is to measure (a) Agency, (b) Intentionality, (c) Motivation, (d) Self-Efficacy, and (e) Self-Regulation of each user in a dialogue."
s-q1-p3-04,non-functional,The system shall be designed to allow modulation of Agency levels based on task requirements and user preferences.,"The ideal Agency of an agent would be defined by the task/application. Moreover, varying degrees of Agency might need to be manifested at different points in the interaction with a human."
s-q1-p3-04,non-functional,The system shall adapt its Agency-related constructs using domain-independent stylistic features to permit adaptation across various domains.,"Although our dataset is focused on the domain of interior design, the Agency-related constructs that we introduce in this paper (e.g., Intentionality) may be associated with domain-independent pragmatic features (e.g., 'I would prefer') and potentially permit adaptation to a variety of domains."
s-q1-p3-05,functional,The system shall provide transparency about its capabilities and limitations to enable users to understand the AI's error boundaries and judge the correctness of generated outputs.,"the importance of transparency of the AI to the human, i.e., being able to interpret the outputs of the AI, know the error boundaries of the AI, and, ultimately, judge the correctness of the output generated"
s-q1-p3-05,functional,"The system shall provide preparatory information to users before task execution, including guidelines and examples that improve human performance in code generation tasks.","by providing guidelines and examples before the task, studies indicate that human-AI team performance could be increased significantly"
s-q1-p3-05,functional,The system shall enable explainability of its code generation decisions to help users comprehend the AI's actions and reasoning.,"The second mechanism, explainability, enables humans to comprehend the actions of the AI"
s-q1-p3-05,functional,"The system shall adapt its collaboration mode based on task complexity, switching from augmentation to assemblage for more complex data analysis tasks.","With increasing (task) complexity, human-AI collaboration moves from traditional human-computer interaction to more sophisticated interaction patterns"
s-q1-p3-05,functional,"The system shall support task delegation between human and AI, allowing users to allocate code generation tasks based on complementary strengths.","task delegation is strongly connected to the first two topics; by understanding the strengths, weaknesses, and overarching goal of the task at hand, teams can better allocate their resources to upcoming activities and tasks"
s-q1-p3-05,functional,The system shall provide performance monitoring that tracks task progress and provides feedback to users about their collaboration effectiveness.,Performance monitoring involves tracking the team member's task progress and ensuring error-free task execution
s-q1-p3-05,non-functional,The system shall reduce information asymmetry between human users and AI by providing relevant context about the AI's decision-making process.,"providing information about the inner workings of the AI (i.e., transparency) can positively impact team performance by decreasing information asymmetry"
