article_ID,requirement_type,requirement,exact_text_quote
s-q3-p2-01,non-functional,The system shall characterize uncertainty in its outputs to support reliable data analysis decisions.,"An AI agent should be able to formulate biomedical hypotheses, critically evaluate them, characterize their uncertainty, and use that as a driver to acquire and refine its scientific knowledge bases in a way that human scientists can trust."
s-q3-p2-01,non-functional,The system shall provide transparent change logs and version control for agents to support reproducibility when agents integrate tools that may update without prior notice to users.,"The scientific community needs transparent change logs and version control for agents, akin to practice in software development."
s-q3-p2-01,non-functional,The system shall verify the agent action plan before execution to avoid stalling due to false negatives in embodied agents.,"Hence, it is necessary to verify the agent action plan before execution."
s-q3-p2-02,functional,"The system shall compute semantic matching degrees between user queries and candidate workflows using multiple attributes including Title, Description, Inputs, Outputs, Activities, and Plan.","Finally, the semantic matching degree between the user query and candidate workflow is determined by the weighted average of six similarities: MD = α · Sim_title + β · Sim_desc + γ · Sim_Input + δ · Sim_Output + ε · Sim_Act + ξ · Sim_plan"
s-q3-p2-02,functional,"The system shall compute set-based similarity for Inputs, Outputs, and Activities attributes using maximum weight matching algorithms.","The maximum weight matching (mw) algorithm can be used to solve this problem. Then, the similarity between U_1 and U_2 is normalized by Sim(U_1,U_2)=sum/(|U_1| + |U_2| - sum)"
s-q3-p2-02,functional,The system shall decompose complex user requirements into multiple sub-tasks through planning to enable accurate understanding of user intents.,"To tackle complex problems, humans often employ planning to break down intricate problems and schedule solution steps before implementation."
s-q3-p2-02,functional,"The system shall generate structured specifications of the user's intended workflow based on the action plan, including Title, Inputs, Outputs, and Activities.","we provide a standardized template for intended workflows and instruct the LLM to conduct information extraction guided by the plan through slot filling. As depicted in Fig. 3, this template includes four slots (""Title"", ""Inputs"", ""Outputs"", and ""Activities"") to capture the intended workflow's key information."
s-q3-p2-02,functional,The system shall leverage few-shot prompting to automatically generate plans without requiring annotated plan corpora or additional training.,"Benefiting from this planning mechanism, PGM leverages few-shot prompting to autonomously generate plans without requiring annotated plan corpora or additional training, thereby facilitating a better understanding of user intents and instructing subsequent generation and matching processes."
s-q3-p2-02,functional,"The system shall use text-based computation with cosine similarity for Title, Description, and Plan attributes.","We employ the fine-tuned BioLinkBERT model to embed each attribute of both the intended workflow and candidate workflow. The semantic similarity between them, denoted as Sim_title, Sim_desc, and Sim_plan respectively, is measured using cosine similarity."
s-q3-p2-02,functional,The system shall utilize large language models to analyze user queries and devise step-by-step plans that guide the subsequent workflow generation process.,The objective of this stage is to utilize LLMs to analyze the user query and devise a step-by-step plan that guides the subsequent generation process.
s-q3-p2-02,non-functional,"The system shall employ domain-specific embedding models (e.g., BioLinkBERT for biomedical workflows) for enhanced semantic similarity computation.","Since the majority users of scientific workflows are from the biomedical and bioinformatics fields, we employ BioLinkBERT, achieving SOTA performance on several biomedical NLP benchmarks like BLURB, as our basic embedding model."
s-q3-p2-02,non-functional,The system shall maintain robustness to different prompt configurations and exemplar orders when generating plans.,"The results in Table 2 show relatively small standard deviations in all cases, indicating that the order of prompts does not significantly affect the performance."
s-q3-p2-03,functional,The system shall generate a large set of candidate seed ideas for each research topic.,"Specifically, we prompt the LLM to generate 4000 seed ideas on each research topic."
s-q3-p2-03,functional,The system shall generate a sequence of function calls to a Semantic Scholar API to retrieve papers related to a given research topic.,we prompt an LLM to generate a sequence of function calls to the Semantic Scholar API.
s-q3-p2-03,functional,The system shall generate multiple candidate code solutions and use a ranking mechanism to identify the best outputs.,"Our key insight for idea generation is to generate as many candidate ideas as possible. Our intuition is that only a small fraction of all generated ideas might be high-quality, and we should be willing to expend inference-time compute to generate more candidates so that we can later use a reranker to discover the 'diamond in the rough'."
s-q3-p2-03,functional,The system shall incorporate human expert feedback to improve ranking of generated solutions.,"Since our AI ranker is still far from perfect, we also introduce another experiment condition where the first author of this paper manually reranked the generated project proposals instead of relying on the LLM ranker, and we call this the AI Ideas + Human Rerank condition."
s-q3-p2-03,functional,The system shall output the top-ranked project proposals from the agent for use as the AI ideas condition.,The top-ranked project proposals from the agent will be directly used for the AI Ideas condition of the human study.
s-q3-p2-03,functional,"The system shall provide an end-to-end code generation capability that includes loading datasets, implementing baseline methods, implementing the proposed method, loading or implementing evaluation metrics, and running experiments to produce a report of baseline and proposed method performance.","Specifically, we provide a template codebase that consists of: (1) loading datasets from Huggingface or generating synthetic test examples; (2) implementing baseline methods; (3) implementing the proposed method; (3) loading or implementing the evaluation metrics; (4) running experiments on the testset with the baselines and the proposed method, so that the output of the agent will be a report of the baseline performance as well as the proposed method’s performance."
s-q3-p2-03,functional,The system shall provide structured templates with detailed implementation steps for code solutions.,"Specifically, we construct a template that includes fields for the title, problem statement, motivation, proposed method, step-by-step experiment plan, test case examples, and the fallback plan."
s-q3-p2-03,functional,The system shall rank the remaining ideas using an automatic idea ranker built from public review data as a proxy.,"To build such an automatic idea ranker, we use public review data as a proxy."
s-q3-p2-03,functional,The system shall remove duplicated ideas from the generated seed ideas by encoding ideas and computing pairwise cosine similarities with a similarity threshold of 0.8.,We set a similarity threshold of 0.8 for the idea deduplication based on manual inspection.
s-q3-p2-03,functional,"The system shall score and rerank retrieved papers based on whether they are directly relevant to the specified topic, are empirical papers involving computational experiments, and are interesting enough to inspire new projects.","We then use the LLM to score and rerank all retrieved papers based on three criteria: 1) the paper should be directly relevant to the specified topic; 2) the paper should be an empirical paper involving computational experiments;333Note that we exclude position papers, survey papers, and analysis papers throughout this study since their evaluation tends to be very subjective. 3) the paper is interesting and can inspire new projects."
s-q3-p2-03,functional,The system shall use a Swiss system tournament to obtain reliable scores for project proposals based on pairwise comparisons.,"In order to obtain reliable scores for all project proposals based on pairwise comparisons, we adopt a Swiss system tournament where all project proposals are paired with those whose accumulated scores are similar, and if the proposals are judged to be better, they gain an additional point."
s-q3-p2-03,functional,The system shall use pairwise comparison-based ranking to evaluate and select the best code solutions.,"We converted the ICLR submissions into our standard project proposal format and randomly paired up accepted and rejected papers and asked LLMs to predict which one is accepted. On this task, Claude-3.5-Sonnet achieves an accuracy of 71.4% with zero-shot prompting."
s-q3-p2-03,functional,The system shall use retrieval-augmented generation to ground code generation in relevant literature and prior work.,"To ground idea generation, the agent needs to retrieve papers related to the given research topic, so that it will be aware of related works when generating new ideas."
s-q3-p2-03,functional,The system shall use style normalization to ensure consistent formatting of generated outputs.,"To reduce this possibility further, we developed a style normalization module that uses an LLM to convert all ideas into the same writing and formatting style without changing the original content."
s-q3-p2-03,non-functional,The system shall balance novelty with feasibility when generating code solutions.,we find LLM-generated ideas are judged as more novel (p<0.05) than human expert ideas while being judged slightly weaker on feasibility.
s-q3-p2-03,non-functional,The system shall enforce strict controls that standardize the styles of human and LLM ideas and match their topic distribution to reduce the possibility that confounding variables affect outcome measures.,"To reduce the possibility that confounding variables affect our outcome measures, we enforce strict controls that standardize the styles of human and LLM ideas and match their topic distribution."
s-q3-p2-03,non-functional,The system shall ensure diversity in generated solutions to avoid homogenization of outputs.,"This raises important concerns that wide adoption of LLMs can result in idea homogenization, where the generated ideas only reflect a narrow set of perspectives or have systematic biases."
s-q3-p2-04,functional,The system shall act as an analysis tool and a writing assistant for research reports.,"They can also be used as an analysis tool as well as a writing assistant for research reports (Eke, [Citation2023](#))."
s-q3-p2-04,functional,The system shall assist researchers in generating coherent and well-formed content for research purposes.,"The output of GenAI is deemed to be 'coherent and well-formed text, images, and sound generated in new designs' (Tzirides et al., 2023, p. 3)."
s-q3-p2-04,functional,The system shall enable researchers to automate data analysis tasks and explore new possibilities in knowledge discovery and problem-solving.,"GenAI tools enable researchers to automate certain tasks, augment their capabilities, and explore new possibilities in data analysis, knowledge discovery, and problem-solving."
s-q3-p2-04,functional,The system shall expand the scope of research projects and improve efficiency in data analysis workflows.,Participants report highly beneficial experiences using GenAI tools to expand project scope and improve efficiency.
s-q3-p2-04,functional,"The system shall generate content or output such as text, images, audio, simulations, video, and codes from the data it is trained on.","GenAI can be defined as systems that are ‘designed to generate content or output (such as text, images, audio, simulations, video and codes) from the data they are trained on’ (Eke, [Citation2023](#), p. 1)."
s-q3-p2-04,functional,The system shall generate source code for data analysis tasks based on patterns and structures learned from existing data.,"GenAI can be a tool for the quick and easy generation of data samples for various types of research, based on patterns and structures learned from existing data (Eke, 2023)."
s-q3-p2-04,functional,The system shall help researchers quickly and easily generate data samples for research based on patterns and structures learned from existing data.,"For instance, GenAI can be a tool for the quick and easy generation of data samples for various types of research, based on patterns and structures learned from existing data (Eke, [Citation2023](#))."
s-q3-p2-04,functional,"The system shall provide outputs that are coherent and well-formed text, images, and sound generated in new designs.","The output of GenAI is deemed to be ‘coherent and well-formed text, images, and sound generated in new designs’ (Tzirides et al., [Citation2023](#), p. 3)."
s-q3-p2-04,functional,The system shall reduce data analysis time and enhance research productivity for scientists.,"the belief that GenAI tools facilitate collaboration among researchers, reduce data analysis time, and enhance research productivity and outcomes."
s-q3-p2-04,functional,"The system shall support researchers by enabling the automation of certain tasks and augmenting their capabilities in data analysis, knowledge discovery, and problem-solving.","GenAI tools enable researchers to automate certain tasks, augment their capabilities, and explore new possibilities in data analysis, knowledge discovery, and problem-solving."
s-q3-p2-04,non-functional,The system shall address potential biases and inaccuracies that may be extended or amplified by the system.,"These risks stem from the reliance on pre-existing data and the potential for biases and inaccuracies to be extended or amplified by these systems (Tzirides et al., [Citation2023](#))."
s-q3-p2-04,non-functional,The system shall ensure that users approach responses with caution and critical analysis due to potential inaccuracies or biases.,"While users can ask questions, GPTs may provide relevant and convincing topics and responses, but their responses should be approached with caution and critical analysis due to potential inaccuracies or biases (Haleem et al., [Citation2022](#))."
s-q3-p2-04,non-functional,"The system shall mitigate risks related to the sources of information, the accuracy of purported facts, and the presence of explicit ethical frameworks.","Most importantly, GenAI systems pose potential risks to knowledge work, particularly in fundamental areas such as the sources of information, the accuracy of purported facts, the validity of underlying theories, the presence of explicit ethical frameworks, and the quality of critical dialogue (Tzirides et al., [Citation2023](#))."
s-q3-p2-04,non-functional,"The system shall offer adequate training, support, and guidance to help users understand ethical implications and responsible practices.","Providing training and support to users can help them understand the ethical implications and responsible practices when utilising these tools (Cotton et al., 2023; Eke, 2023)."
s-q3-p2-04,non-functional,"The system shall provide clear policies and procedures governing the use of GenAI tools, including guidelines for students and faculty members.","It is also crucial to establish clear policies and procedures governing their use, including guidelines for students and faculty members (Cotton et al., [Citation2023](#); Eke, [Citation2023](#))."
s-q3-p2-04,non-functional,The system shall provide mechanisms to facilitate proper attribution and citation of generated content.,"Gao et al. (2022) suggest adapting editorial practices, including AI output detectors and clear disclosure of GenAI use."
s-q3-p2-04,non-functional,The system shall provide training and support to help users understand the ethical implications and responsible practices when utilising GenAI tools.,"Providing training and support to users can help them understand the ethical implications and responsible practices when utilising these tools (Cotton et al., [Citation2023](#); Eke, [Citation2023](#))."
s-q3-p2-04,non-functional,"The system shall provide training, support, and guidance to users to enable adequate and responsible use of GenAI tools.","However, participants emphasised the importance of adequate training, support, and guidance in using GenAI tools."
s-q3-p2-04,non-functional,"The system shall provide transparency regarding its limitations, potential inaccuracies, and biases to enable critical analysis.","While users can ask questions, GPTs may provide relevant and convincing topics and responses, but their responses should be approached with caution and critical analysis due to potential inaccuracies or biases (Haleem et al., 2022)."
s-q3-p2-04,non-functional,The system shall support ethical research practices by enabling transparency and addressing potential biases in generated outputs.,"ethical considerations emerged as a significant concern, highlighting the participants' commitment to responsible research practices and the need for transparency and addressing potential biases associated with these tools."
s-q3-p2-04,non-functional,The system shall support responsible research practices by addressing ethical considerations such as transparency and potential biases associated with GenAI tools.,"Ethical considerations emerged as a significant concern, highlighting the participants’ commitment to responsible research practices and the need for transparency and addressing potential biases associated with these tools."
s-q3-p2-05,functional,The system shall assist in designing experiments and streamline the writing and refinement of research papers by generating drafts and offering feedback on how to effectively frame contributions and cite relevant work.,"Also, it can assist in designing experiments and streamline the writing and refinement of research papers by generating drafts and offering feedback on how to effectively frame contributions and cite relevant work."
s-q3-p2-05,functional,The system shall assist in designing experiments by generating drafts and offering feedback.,"Also, it can assist in designing experiments and streamline the writing and refinement of research papers by generating drafts and offering feedback on how to effectively frame contributions and cite relevant work"
s-q3-p2-05,functional,The system shall augment idea generation by retrieving entities from a knowledge store derived from concepts mined across scientific papers.,but also entities retrieved from a knowledge store derived from shared underlying concepts mined across numerous papers
s-q3-p2-05,functional,The system shall augment idea generation by retrieving relevant publications through citation graph relationships.,ResearchAgent is augmented not only with relevant publications by connecting information over an academic graph
s-q3-p2-05,functional,The system shall augment research idea generation with entities retrieved from a knowledge store derived from shared underlying concepts mined across numerous papers.,also entities retrieved from a knowledge store derived from shared underlying concepts mined across numerous papers.
s-q3-p2-05,functional,"The system shall automatically define novel problems, propose methods, and design experiments.","This system automatically defines novel problems, proposes methods and designs experiments"
s-q3-p2-05,functional,The system shall enhance idea generation by augmenting an LLM with relevant entities retrieved from its knowledge store.,"we do this by augmenting the LLM with the relevant entities from K, which expand the context that LLMs consume with additional knowledge."
s-q3-p2-05,functional,"The system shall evaluate each generated research idea (problem, method, and experiment design) separately according to its own specific criteria using reviewing agents.","each of the generated research ideas (problem, method, and experiment design) is separately evaluated according to its own specific five criteria"
s-q3-p2-05,functional,The system shall evaluate generated ideas using criteria aligned with human preferences elicited through LLM prompting.,These reviewing agents are instantiated with human preference-aligned LLMs whose criteria for evaluation are elicited from actual human judgments via LLM prompting
s-q3-p2-05,functional,"The system shall generate research ideas by identifying problems, developing methods, and designing experiments based on scientific literature.","The system automatically defines novel problems, proposes methods and designs experiments"
s-q3-p2-05,functional,The system shall instantiate reviewing agents with human preference-aligned LLMs whose evaluation criteria are elicited from actual human judgments via LLM prompting.,These reviewing agents are instantiated with human preference-aligned LLMs whose criteria for evaluation are elicited from actual human judgments via LLM prompting.
s-q3-p2-05,functional,The system shall iteratively refine generated ideas through feedback from multiple LLM-based reviewing agents.,we leverage multiple LLM-based ReviewingAgents that provide reviews and feedback via iterative revision processes
s-q3-p2-05,functional,The system shall iteratively refine generated research ideas based on feedback from collaborative LLM-powered reviewing agents.,while iteratively refining them based on the feedback from collaborative LLM-powered reviewing agents.
s-q3-p2-05,functional,"The system shall operationalize research idea generation by identifying problems, developing methods, and designing experiments using LLMs.","p =f (L) for identifying problems, m =f (p, L) for developing methods, and d = f (p, m, L) for designing experiments."
s-q3-p2-05,functional,The system shall start from a core scientific paper and augment it with relevant publications by connecting information over an academic graph.,"starting with a core scientific paper, ResearchAgent is augmented not only with relevant publications by connecting information over an academic graph"
s-q3-p2-05,functional,The system shall support researchers by identifying knowledge gaps and proposing novel problem statements.,"In practice, it can support researchers by identifying knowledge gaps, proposing novel problem statements, and suggesting potential methodologies early in the research process"
s-q3-p2-05,functional,"The system shall support researchers by identifying knowledge gaps, proposing novel problem statements, and suggesting potential methodologies early in the research process.","In practice, it can support researchers by identifying knowledge gaps, proposing novel problem statements, and suggesting potential methodologies early in the research process."
s-q3-p2-05,functional,The system shall use multiple LLM-based reviewing agents that provide reviews and feedback via iterative revision processes.,we leverage multiple LLM-based ReviewingAgents that provide reviews and feedback via iterative revision processes.
s-q3-p2-05,non-functional,The system shall align reviewing agents' evaluation criteria with actual scientific preferential standards by inducing criteria from real researchers' judgments.,"Crucially, these ReviewingAgents are prompted with evaluation criteria that are induced from real researchers’ judgements, thus aligning them with actual scientific preferential standards."
s-q3-p2-05,non-functional,The system shall generate human preference-aligned evaluation criteria for use in automatic evaluations.,we aim to ensure this by automatically generating human preference-aligned evaluation criteria (used for automatic evaluations)
s-q3-p2-05,non-functional,The system shall leverage external knowledge to mitigate hallucination in generated outputs.,"While our proposed ResearchAgent can partially mitigate this problem by augmenting LLMs with additional elements, such as references to the target paper and greater entity-centric knowledge, which help ground the generation process in more accurate and relevant information"
s-q3-p2-06,functional,"The system shall address ethical tensions in the resolve phase by proposing trade-off solutions, identifying possible risks and remedies, and making recommendations to key stakeholders.","the *resolve phase* addresses the ethical tensions identified during the assess phase, here possible trade-off solutions are proposed, possible risks and remedies are identified, and recommendations are made to the key stakeholders."
s-q3-p2-06,functional,"The system shall include three phases: set-up, assess, and resolve.","The process comprises three phases: (1) set-up, (2) assess, and (3) resolve."
s-q3-p2-06,functional,The system shall keep a log that tracks the process and events of the assessment.,"In parallel to the phases, a log is kept in which the process and events of the assessment are tracked."
s-q3-p2-06,functional,The system shall keep protocols and logs over the full lifecycle to facilitate decommissioning and replacement.,"Here, the protocols and logs (recording document) of the process over the full lifecycle of the old trustworthy AI system can facilitate the lifecycle of the new product."
s-q3-p2-06,functional,The system shall map identified issues to an ethical and trustworthy AI framework during the assess phase.,and the mapping to the EU trustworthy AI framework
s-q3-p2-06,functional,The system shall perform an assess phase that includes the creation and analysis of socio-technical scenarios and the identification of ethical issues and tensions.,"The *assess phase* is an iterative process that includes the creation and analysis of socio-technical scenarios, the identification of ethical issues and tensions"
s-q3-p2-06,functional,The system shall provide a process to assess the trustworthiness of an AI system at any stage of its lifecycle.,"It is designed to complement, rather than supplant, other assessments focused on the AI system’s compliance with relevant laws, standards, and regulations."
s-q3-p2-06,functional,"The system shall provide insight, adjustments, and recommendations on how to design a trustworthy system during the design phase.","In the *design phase*, the process can provide insight, adjustments, and recommendations on how to design a trustworthy system."
s-q3-p2-06,functional,"The system shall support a participatory process in which teams of experts assess ethical, technical, legal, and domain-specific implications of using an AI product or service within given contexts.","We created a *participatory process*, called Z-Inspection®, to help teams of skilled experts assess the *ethical*, *technical*, *legal*, and *domain-specific* implications of using an AI product or service within given contexts"
s-q3-p2-06,functional,"The system shall support applying the process across the AI lifecycle including design, development, deployment, monitoring, and decommissioning.","The Z-Inspection® process can be applied to the entire AI lifecycle, typically including (1) design, (2) development, (3) deployment, (4) monitoring, and (5) decommissioning."
s-q3-p2-06,functional,The system shall support continuous monitoring of trustworthiness over time.,the trustworthiness of a system needs to be assessed as a continuous *monitoring* process.
s-q3-p2-06,functional,The system shall support integrating the process into acceptance testing during deployment when trustworthiness is a specified user requirement.,"During *deployment*, the process can be integrated into the acceptance test if trustworthiness is a specified user requirement."
s-q3-p2-06,functional,The system shall support specifying test cases during the development phase to verify the absence of certain biases.,"During the *development phase*, the process can be used to specify test cases, e.g., to verify the absence of certain biases"
s-q3-p2-06,functional,The system shall validate claims by providing evidence during the assess phase when evidence is available.,the validation of claims by providing evidence (if any)
s-q3-p2-06,non-functional,"The system shall be a voluntary, non-binding assessment of potential ethical concerns and issues that may surface in the use of an AI system.","The Z-Inspection® process offers a voluntary, non-binding assessment of potential ethical concerns and issues that may surface in the use of an AI system."
s-q3-p2-06,non-functional,The system shall expose and evaluate assumptions guiding the AI system’s creation and deployment as well as the assumptions of the researchers conducting the inspection.,It also means that the assumptions that guide the AI system’s creation and deployment—as well as the assumptions of the researchers conducting the Z-Inspection®—are exposed and evaluated during the inspection.
s-q3-p2-06,non-functional,The system shall support an ongoing and iterative investigation of harms and benefits.,"Finally, the dynamic lens reflects the commitment to an ongoing and iterative investigation of the harms and benefits of a particular AI system."
s-q3-p2-06,non-functional,The system shall tailor assessments to the use-case at hand.,"In this way, the process has a certain degree of plasticity, which means that its assessments will be tailored to the use-case at hand."
s-q3-p2-06,non-functional,"The system shall use a holistic, interdisciplinary, and dynamic approach rather than monolithic and static ethical checklists.","Z-Inspection® uses a holistic, interdisciplinary, and dynamic approach, rather than monolithic and static ethical checklists."
s-q3-p2-07,functional,The system shall allow agents to cumulatively build on previous work by enabling systematic sharing of research findings.,"By implementing a centralized, open-source preprint server for autonomous agents, AgentRxiv enables systematic sharing of research findings, allowing agents to cumulatively build on previous work."
s-q3-p2-07,functional,The system shall allow multiple independent agent laboratories to run simultaneously and share findings through asynchronous access to papers produced by other laboratories.,"Each autonomous laboratory performs literature review, experimentation, and report writing independently, while having asynchronous access to papers produced by other laboratories through AgentRxiv."
s-q3-p2-07,functional,The system shall compute text embeddings for both stored papers and incoming queries using a pre-trained SentenceTransformer model.,A pre-trained SentenceTransformer model is used to compute text embeddings for both the stored papers and incoming queries.
s-q3-p2-07,functional,The system shall employ a similarity-based search mechanism for retrieval of papers.,"For retrieval, AgentRxiv employs a similarity-based search mechanism."
s-q3-p2-07,functional,The system shall enable agents to retrieve research papers from a shared repository to support literature review and building upon prior work.,"AgentRxiv enables systematic sharing of research findings, allowing agents to cumulatively build on previous work."
s-q3-p2-07,functional,"The system shall enable LLM agent laboratories to upload and retrieve reports from a shared preprint server to collaborate, share insights, and iteratively build on each other’s research.","we introduce AgentRxiv—a framework that lets LLM agent laboratories upload and retrieve reports from a shared preprint server in order to collaborate, share insights, and iteratively build on each other’s research."
s-q3-p2-07,functional,The system shall enable multiple independent agent laboratories to run simultaneously and share research findings.,"We introduce a parallelized mode for AgentRxiv, allowing multiple agentic systems to run simultaneously and share findings."
s-q3-p2-07,functional,The system shall extract text and basic metadata from a paper when it is uploaded by an agent.,"When a paper is uploaded by an agent, the system extracts its text and basic metadata, and an update process synchronizes the database with the available files."
s-q3-p2-07,functional,The system shall generate structured research reports in LaTeX format.,"Finally, in the Report Writing phase, the Professor and PhD agents synthesize all findings into a structured LaTeX-based report using the paper-solver tool."
s-q3-p2-07,functional,The system shall make a newly published research output immediately accessible to all other active laboratories for near real-time integration of findings.,"Whenever one laboratory publishes a new research output to AgentRxiv, it becomes immediately accessible to all other active laboratories, enabling near real-time integration of findings."
s-q3-p2-07,functional,The system shall provide a centralized preprint server that enables agents to build upon the research of other agents.,"Therefore, we aim to provide a unified platform that enables agents to build upon the research of other agents."
s-q3-p2-07,functional,The system shall provide a centralized storage mechanism for agents to upload research outputs making them accessible to other laboratories.,"AgentRxiv lets LLM agent laboratories upload and retrieve reports from a shared preprint server in order to collaborate, share insights, and iteratively build on each other's research."
s-q3-p2-07,functional,The system shall provide agents with access to external academic literature through API interfaces.,"During the Literature Review phase, the PhD agent uses the arXiv API to retrieve, summarize, and collect relevant research papers through iterative evaluations."
s-q3-p2-07,functional,"The system shall provide routes for uploading, searching, and viewing papers and an API endpoint for returning search results in JSON format.","The web application provides routes for uploading, searching, and viewing papers, as well as an API endpoint for returning search results in JSON format."
s-q3-p2-07,functional,The system shall rank search results by cosine similarity between the query embedding and stored paper embeddings and return the top results.,"When an agent submits a search query, the system calculates the cosine similarity between the query embedding and the embeddings of the stored papers, ranking the results based on their relevance and returning the top results."
s-q3-p2-07,functional,The system shall support autonomous execution of the entire research pipeline without human intervention.,"In autonomous mode, Agent Laboratory runs the entire research pipeline without human intervention and produces research outputs that are automatically evaluated."
s-q3-p2-07,functional,The system shall support human feedback at predetermined checkpoints to refine agent decisions.,"In co-pilot mode, human researchers provide feedback at predetermined checkpoints to adjust the agents' decisions, allowing for human researchers to refine the outputs while maintaining a conditional level of autonomy."
s-q3-p2-07,functional,"The system shall support iterative code generation, testing, and improvement for data analysis tasks using an LLM-based automatic repair mechanism.","The mle-solver module iteratively generates, refines, and evaluates ML code using a cycle of command execution, error repair, and LLM reward-based scoring."
s-q3-p2-07,functional,The system shall support parallel research across multiple agentic systems to enable scalability with available computational resources.,"AgentRxiv also supports parallel research across multiple agentic systems, enabling scalability with available computational resources."
s-q3-p2-07,functional,The system shall support similarity-based search using text embeddings to retrieve relevant prior research.,"For retrieval, AgentRxiv employs a similarity-based search mechanism. A pre-trained SentenceTransformer model is used to compute text embeddings for both the stored papers and incoming queries."
s-q3-p2-07,functional,The system shall use LLM-based reward functions to guide the process of code and paper development.,Both the mle-solver and the paper-solver use LLM-based reward functions to guide the process of code and paper development.
s-q3-p2-07,non-functional,The system shall balance discovery speed with computational resource utilization.,"Although the parallelized mode accelerates improvements in wall-clock time, it introduces trade-offs between speed and computational efficiency."
s-q3-p2-07,non-functional,The system shall enable agents to improve performance on data analysis benchmarks over successive research iterations.,We task agent laboratories to develop new reasoning and prompting techniques and find that agents with access to their prior research achieve higher performance improvements compared to agents operating in isolation (11.4% relative improvement over baseline on MATH-500).
s-q3-p2-07,non-functional,The system shall provide a trade-off between speed and computational efficiency in its parallelized mode.,"Although the parallelized mode accelerates improvements in wall-clock time, it introduces trade-offs between speed and computational efficiency."
s-q3-p2-07,non-functional,"The system shall provide asynchronous access to research outputs, making papers accessible immediately upon submission.","AgentRxiv papers are accessible by other laboratories as soon as they are submitted in an asynchronous manner, rather than being based on the current agent's paper index."
s-q3-p2-07,non-functional,The system shall support generalization of discovered techniques across different benchmarks and language models.,We find that the best performing strategy generalizes to benchmarks in other domains (improving on average by 3.3%).
s-q3-p2-09,functional,The system shall facilitate effective implementation and evaluation of generative AI models for diverse applications.,"enabling researchers, developers, and practitioners to effectively implement and evaluate generative AI models for various applications."
s-q3-p2-09,functional,The system shall generate documentation for source code to support code understanding and maintenance.,while code to text empowers us to generate documentations for the code
s-q3-p2-09,functional,The system shall generate source code for data analysis tasks based on natural language descriptions provided by data scientists and natural scientists.,Text to code enables us to generate entire source code for specific business problems
s-q3-p2-09,functional,The system shall propose a classification system based on output types and discuss commonly used evaluation metrics for generative AI.,We propose a classification system based on the output types of generative AI and discuss commonly used evaluation metrics in the field.
s-q3-p2-09,functional,The system shall provide a comprehensive classification of input and output formats for generative AI tasks.,"We provide a comprehensive classification of input and output formats for AIGC tasks, along with specific tasks and the corresponding models used in the literature, presented in a tabular format."
s-q3-p2-09,functional,The system shall provide a taxonomy of generative AI models based on architectural characteristics.,the study explores the different types of generative AI models described in the literature by presenting a taxonomy based on architectural characteristics
s-q3-p2-09,functional,The system shall provide suggestions for correcting issues within existing source code.,resolve issues within existing code by providing suggestions for corrections
s-q3-p2-09,functional,The system shall support code generation tasks that generate valid programming code using natural language descriptions.,"These tasks include generating valid programming code using natural language descriptions, which can be achieved through models such as CodeBERT [114], CODEGEN [50], CodeT5 [115], and GPT language model (Codex) [116]."
s-q3-p2-09,functional,The system shall support deployment by providing an input to the model and obtaining an output that aligns with the distribution of the training data.,"This phase involves providing an input to the model, such as a random noise vector or a partial input and obtaining an output that aligns with the distribution of the training data."
s-q3-p2-09,functional,The system shall support generating multiple samples to explore the variety and creativity exhibited by the generative model.,Multiple samples can be generated to explore the variety and creativity exhibited by the generative model.
s-q3-p2-09,functional,"The system shall support implementing generative AI systems by addressing hardware, software, and user experience requirements.","we present three distinct categories of requirements for AIGC: hardware, software, and user experience requirements."
s-q3-p2-09,functional,The system shall support text-to-code and code-to-text capabilities for generating source code and documentation.,"Text to code enables us to generate entire source code for specific business problems, resolve issues within existing code by providing suggestions for corrections, while code to text empowers us to generate documentations for the code."
s-q3-p2-09,functional,"The system shall support the implementation phases of generative AI models including problem definition, data collection and preprocessing, model selection, model training, model evaluation, model fine-tuning, deployment, and monitoring and maintenance.","the common phases involved in generative AI are problem definition, data collection and preprocessing, model selection, model training, model evaluation, model fine-tuning, deployment, and monitoring and maintenance."
s-q3-p2-09,non-functional,The system shall address ethical considerations including fairness and data privacy in code generation.,"along with ethical considerations, such as fairness and data privacy"
s-q3-p2-09,non-functional,The system shall address ethical considerations including fairness and data privacy.,"Interactivity and responsiveness to user input, along with ethical considerations, such as fairness and data privacy, are significant requirements."
s-q3-p2-09,non-functional,The system shall ensure performance and efficiency in code generation to minimize waiting time for users.,as well as performance and efficiency
s-q3-p2-09,non-functional,The system shall ensure seamless integration with existing systems and compatibility with programming languages used by data scientists and natural scientists.,Seamless integration with existing systems and compatibility with programming languages are also valued for easy adoption
s-q3-p2-09,non-functional,The system shall ensure user satisfaction by producing high-quality and realistic outputs.,"High-quality and realistic outputs are expected, along with customization and control options to align the generated content with user preferences."
s-q3-p2-09,non-functional,The system shall evaluate code generation quality using metrics such as pass@metric.,"Pass@metric is a widely used performance evaluation metric in code generation tasks, particularly for evaluating language models or systems that generate code based on natural language descriptions."
s-q3-p2-09,non-functional,The system shall generate diverse and novel code solutions to support various data analysis approaches.,Diversity and novelty in outputs
