article_ID,requirement_type,requirement,exact_text_quote
s-q2-p2-05,functional,The system shall support code generation for software development activities.,"They assist developers in code generation [5], bug fixing [6], refactoring [7], testing [8], and almost every aspect of the software development life-cycle."
s-q2-p2-05,functional,The system shall support bug fixing.,"They assist developers in code generation [5], bug fixing [6], refactoring [7], testing [8], and almost every aspect of the software development life-cycle."
s-q2-p2-05,functional,The system shall support refactoring.,"They assist developers in code generation [5], bug fixing [6], refactoring [7], testing [8], and almost every aspect of the software development life-cycle."
s-q2-p2-05,functional,The system shall support testing.,"They assist developers in code generation [5], bug fixing [6], refactoring [7], testing [8], and almost every aspect of the software development life-cycle."
s-q2-p2-05,functional,The system shall support generating tests.,"The most popular stage is Generating tests, with as many as 60.7% of the respondents selecting it."
s-q2-p2-05,functional,The system shall support generating data and resources for tests.,"Another popular stage is Generating data and resources for tests, which was also selected by more than half of respondents — 54.7%."
s-q2-p2-05,functional,The system shall support generating docstrings by summarizing code into docstrings.,The two options with the highest percentage of responses — 51.1% — are Generating comments at specific points in the code and Summarizing code into docstrings.
s-q2-p2-05,functional,The system shall support generating comments at specific points in the code.,The two options with the highest percentage of responses — 51.1% — are Generating comments at specific points in the code and Summarizing code into docstrings.
s-q2-p2-05,functional,The system shall provide conversational functionality to brainstorm ideas.,"Chatting with AI assistant to brainstorm ideas, which is present as a stage in all activities, has the noticeably highest percentage in this one — 57% of our respondents chose this option."
s-q2-p2-05,non-functional,The system shall produce code that is accurate.,AI-generated output is inaccurate was highlighted by 17.7% of responses.
s-q2-p2-05,non-functional,The system shall ensure that its output aligns with non-functional requirements.,Lack of compliance with non-functional requirements in AI assistant’s output
s-q2-p2-05,non-functional,The system shall provide secure output.,"The most negative opinion is shared about the code being secure, with just 23% of respondents agreeing and as many as 40% of them disagreeing to some extent."
s-q2-p2-05,non-functional,The system shall understand the context of the task.,Lack of understanding context by AI assistant
s-q2-p2-05,non-functional,The system shall support integration into developers' workflow and development environments.,Challenges with AI integration and usability in development environments (raised in 3% of all responses) and Workflow disruption (raised in 2.1% of responses) should be addressed by companies who provide AI assistants for the market
s-q2-p2-06,functional,The system shall support a workflow where tasks/issues are defined before treatment assignment and then assigned to conditions that allow or disallow AI usage.,Each task is randomly assigned to allow or disallow usage of early-2025 AI tools.
s-q2-p2-06,functional,The system shall enable developers to use AI tools or models they choose when AI usage is allowed.,"If AI is allowed, developers can use any AI tools or models they choose,including no AI tooling if they expect it to not be helpful."
s-q2-p2-06,functional,The system shall support an AI-disallowed mode where no generative AI tooling can be used.,"If AI is not allowed, no generative AI tooling can be used."
s-q2-p2-06,functional,The system shall provide an AI agent tool that can search and edit files.,"and an AI agent tool that can search and edit files,"
s-q2-p2-06,functional,The system shall provide an AI agent tool that can run arbitrary bash commands.,"run arbitrary bash commands,"
s-q2-p2-06,functional,The system shall provide an AI agent tool that can prompt the user for more details when relevant.,"prompt/ask the user for more details when relevant,"
s-q2-p2-06,functional,The system shall provide an AI agent tool that can iterate and debug programs without constant input from users.,and iterate/debug programs without constant input from users.
s-q2-p2-06,functional,"The system shall support collecting rich data sources for analysis during task execution, such as screen recordings.","We collect screen recordings as they work, providing a rich data source for analysis."
s-q2-p2-06,functional,"The system shall support collecting per-developer analytics data from an AI tool, including the number of suggested and accepted lines of AI-generated code.","For each developer, we collect their most-used model and the number of suggested and accepted lines of AI-generated code."
s-q2-p2-06,non-functional,The system shall allow developers to flexibly complete their work in their preferred order and as they normally would.,Developers then work on their assigned issues in their preferred order—they are allowed to flexibly complete their work as they normally would
s-q2-p2-07,functional,The system shall support software engineering students in requirements elicitation by providing conversational assistance that captures diverse stakeholder needs.,"Conversational agents can effectively assist in requirements elicitation, capturing diverse stakeholder needs"
s-q2-p2-07,functional,The system shall generate software design artifacts from requirements through interactive dialogues with large language models.,"Interactive dialogues with LLMs, help elaborate design goals and constraints, suggesting design artifacts ranging from UML (Unified Modeling Language) models to user interface layouts"
s-q2-p2-07,functional,The system shall assist in software development by generating code from natural language descriptions and providing autocomplete and code explanations.,"Models like Codex and Copilot can generate code from natural language descriptions, autocomplete partial programs, and even explain and translate code."
s-q2-p2-07,functional,The system shall support software quality assurance by generating test cases and suggesting code patches.,"In quality assurance, AI is being applied to generate test cases (Guilherme and Vincenzi, [2023](#B43)), reproduce bug reports (Kang et al., [2023](#B53)), localize faults (Li H. et al., [2023](#B62)), and suggest code patches (Xia et al., [2023](#B123))."
s-q2-p2-07,functional,The system shall support software maintenance and evolution by automating documentation updates.,"Research indicates AI's potential to revolutionize this area by automating documentation updates (Khan and Uddin, [2022](#B56))"
s-q2-p2-07,functional,The system shall provide virtual project assistant capabilities by offering real-time project updates and early issue detection.,"Conversational AI agents show promise as virtual project assistants, offering real-time project updates and early issue detection (Matthies et al., [2019](#B70))."
s-q2-p2-07,non-functional,The system shall maintain human oversight when integrating AI into software engineering tasks to mitigate limitations.,the prevailing trend involves integrating AI at varying levels while maintaining human oversight to address limitations.
s-q2-p2-07,non-functional,The system shall provide guidance that emphasizes using conversational AI as an aid rather than a replacement.,"educators must highlight the importance of using conversational AI as an aid rather than a replacement, i.e., “coPilot, not auto-pilot.”"
s-q2-p2-07,non-functional,The system shall support responsible and ethical use of AI tools in educational contexts by aligning with the Artificial Intelligence Risk Management Framework (AI RMF 1.0).,"To mitigate these risks, the use of AI tools should be considered within the framework of the Artificial Intelligence Risk Management Framework (AI RMF 1.0; Tabassi, [2023](#B114)), which provides guidelines for assessing and managing the risks associated with AI technologies, ensuring their safe and ethical use."
s-q2-p2-08,functional,The system shall generate source code from natural language prompts or partial code inputs.,offering the ability to generate code from natural language prompts or partial code inputs.
s-q2-p2-08,functional,The system shall accept a programmer’s input to a specified large language model and return the output to the programmer’s workspace.,code generators actively utilize LLMs by providing the programmer’s input to the specified LLM and returning the output to the programmer’s workspace.
s-q2-p2-08,functional,The system shall support code generation that converts natural language inputs into source code.,"code generators can convert natural language inputs into source code, a key distinction from code completion tools."
s-q2-p2-08,functional,"The system shall evaluate generated code using code quality metrics including code validity, code correctness, code security, code reliability, and code maintainability.","we propose an experimental setup evaluating the generated code based on Code Validity, Code Correctness, Code Security, Code Reliability, and Code Maintainability."
s-q2-p2-08,functional,The system shall assess code validity by checking compliance with syntax rules of a given programming language and errors that could be raised during runtime.,"This is assessed in terms of how a given code segment is compliant with the rules and regulations (i.e., syntax rules) of a given programming language and with any errors that could be raised during runtime."
s-q2-p2-08,functional,The system shall assess code correctness by measuring how generated code performs as intended using provided unit tests.,We measured the code correctness as passed unit tests divided by all unit tests for a specific problem.
s-q2-p2-08,functional,The system shall assess code security by identifying vulnerabilities in the generated code.,"For code security, we define the term vulnerability, which compromises the security of the code; therefore, introducing security risks, considering the possible deployment of the code in question as software or part of the software."
s-q2-p2-08,functional,The system shall assess code reliability by counting the number of bugs in the generated code.,"For code reliability, we count the number of bugs in the code using SonarQube."
s-q2-p2-08,functional,The system shall assess code maintainability by counting code smells in the generated code.,"To assess code maintainability, SonarQube runs its evaluation on the given code in terms of the count of code smells present in the code."
s-q2-p2-08,non-functional,"The system shall provide code suggestions that can be evaluated for correctness, validity, security, reliability, and maintainability.","enable users to more effectively leverage AI-assisted code generators for generating accurate, valid, reliable, maintainable, and secure results."
s-q2-p2-08,non-functional,The system shall support offline usage constraints by not requiring offline operation for code generation tools.,Can be Used Offline? NO NO NO
s-q2-p2-09,functional,The system shall generate code from natural language descriptions of program functionalities.,"Copilot, developed by OpenAI, leverages OpenAI’s Codex model (built on top of OpenAI’s language generation model GPT-3) and its extensive training to automatically generate complete code from human comments and natural language descriptions of program functionalities."
s-q2-p2-09,functional,The system shall provide code completion based on the context of the user’s programming process.,Automatically perform code completion based on the context of the user’s programming process
s-q2-p2-09,functional,The system shall support code refactoring by rewriting completed code to improve readability or maintainability.,Request tools to rewrite completed code for improved readability or maintainability.
s-q2-p2-09,functional,The system shall generate test cases on request.,"Enable users to request AI programming tools to generate test cases (e.g., unit/regression tests)."
s-q2-p2-09,functional,The system shall explain the purpose of code given a code snippet and natural language instructions.,An AI programming tool can take a code snippet and natural language instructions as input and explain the purpose of the code in a manner akin to how a human instructor explains to a student
s-q2-p2-09,functional,The system shall help users identify potential bugs in provided code and explain why they could be bugs.,Users can request the tool to identify potential bugs in the provided code and explain why these could be bugs
s-q2-p2-09,non-functional,The system shall clarify its technical limitations and ethical risks.,Acknowledging the application value of AI code generation tools while clarifying their technical limitations and ethical risks;
s-q2-p2-09,non-functional,"The system shall enable users to autonomously question, analyze, and critically evaluate AI-generated content.","This involves strategically considering the direction of tasks, autonomously questioning, analyzing, and critically evaluating the content generated by AI"
s-q2-p2-10,functional,The system shall generate source code from high-level natural language task definitions.,developers to express required program code using natural language definitions.
s-q2-p2-10,functional,The system shall support evaluating whether LLM-generated source code is syntactically correct and fully functional.,"Secondly, after using the right prompts, the LLM-generated source code has to be syntactically correct and fully functional."
s-q2-p2-10,functional,The system shall perform functional testing using various test cases for both edge cases and non-edge cases to assess robustness.,functional testing has to be performed which must include various test cases both for selected edge cases and non-edge cases as this shows how robust the solution is.
s-q2-p2-10,functional,The system shall support technical quality checking of generated code using static analysis.,"Thirdly, the generated code has to pass some quality requirements, which can be measured by static analysis."
s-q2-p2-10,functional,The system shall support human evaluation of generated source code as an optional phase.,"Finally, the most expensive part is human evaluation. This phase is optional as human resources are expensive, however, one can be fully confident in the results after human reviews."
s-q2-p2-10,non-functional,"The system shall ensure that generated code meets quality requirements measured via static analysis techniques, rules, and metrics.","The static analysis could include various techniques, rules, and metrics."
s-q2-p2-10,non-functional,The system shall configure static analyzers according to best practices or the actual requirements of the final environment where the generated code will be used.,All of these elements depend on what context the generated code is used in.
s-q2-p2-10,non-functional,The system shall support functional validity assessment by testing generated outputs in both common use cases and edge cases.,"This involves testing the model’s output in various scenarios, including both common use cases and edge cases."
s-q2-p2-10,non-functional,"The system shall support technical validity assessment by performing static analysis to detect code smells, bugs, or unnecessarily complex solutions.","This might involve performing static analysis on the generated code to detect any code smells, bugs, or unnecessarily complex solutions."
s-q2-p2-10,non-functional,The system shall support human evaluation scoring on an even-numbered scale to prevent neutral results.,"Reviewers should be asked to evaluate the generated source code on an even-numbered scale, forcing them into decision making."
s-q2-p3-01,functional,The system shall provide community-curated experiences that help users form a mental model of the capacity of AI code generation tools and how they can use those tools.,"We refer to such collections of sharing about community members’ interaction with AI as *community-curated experiences*, which allow developers to form a mental model about the capacity of AI code generation tools and how they can use those tools, building trust in the process."
s-q2-p3-01,functional,The system shall provide community-generated evaluation signals that users can leverage to evaluate AI-generated code suggestions.,"Communities provide direct code quality indicators through voting mechanisms and engagement metrics, offer context and detailed discussions explaining why solutions are chosen, and present identity signals revealing users' expertise and contribution history."
s-q2-p3-01,functional,The system shall support users in evaluating AI-suggested code using direct indicators of code quality from community voting and ratings.,"Many online communities, such as Stack Overflow, allow users to vote or provide ratings for solutions."
s-q2-p3-01,functional,The system shall present context and generation-process information for community code solutions to help users judge quality.,Platforms such as Stack Overflow support discussions around solutions contributed by users.
s-q2-p3-01,functional,The system shall provide identity signals about community members so users can assess the credibility of contributions.,Participants shared that knowing the identity of the author of the code allows them to evaluate the code based on the authors’ background and experience level.
s-q2-p3-01,non-functional,The system shall minimize workflow disruption when users access community resources during coding sessions.,"However, accessing community resources disrupts programming workflow, and developers struggle to translate aggregate statistics into actionable guidance for their specific situations."
s-q2-p3-01,non-functional,The system shall protect user privacy and confidentiality by providing mechanisms that ensure users have the ability to control recording and sharing.,Future systems should be aware of these needs and provide mechanisms to ensure that users have the ability to control any form of recording and sharing.
s-q2-p3-01,non-functional,The system shall provide informed consent and allow users to stop sharing data at any point.,"Users should also be able to provide informed consent [[33](#Bib0033)] for any data collected about their interaction with AI, know how it is used, and stop sharing data at any point."
s-q2-p3-02,functional,The system shall assist in automating and enhancing requirements elicitation using natural language processing.,"AI, particularly natural language processing (NLP), presents significant advancements in automating and enhancing requirements elicitation [44]."
s-q2-p3-02,functional,The system shall extract meaningful requirements from unstructured stakeholder data and discern functional and non-functional requirements.,"By leveraging sophisticated language models, AI systems can extract meaningful requirements efficiently, discern underlying functional and non-functional requirements, and detect ambiguities or inconsistencies."
s-q2-p3-02,functional,The system shall proactively suggest clarifications to mitigate the risk of misunderstandings in requirements.,"Furthermore, these systems can proactively suggest clarifications, thereby mitigating the risk of misunderstandings that could propagate costly errors in later stages of development."
s-q2-p3-02,functional,The system shall automatically generate user stories based on stakeholder inputs or analyze system usage data to augment their creation and management.,AI technologies can augment the creation and management of user stories by automatically generating them based on stakeholder inputs or analyzing system usage data [47].
s-q2-p3-02,functional,The system shall assist developers in refining and expanding initial requirements into detailed requirements specifications and scenarios.,"After drafting initial requirements, the AI system assists in refining and expanding these into detailed requirements specifications and scenarios."
s-q2-p3-02,functional,"The system shall prioritize requirements based on criteria such as stakeholder significance, development complexity, and anticipated impact.","Subsequently, the AI aids in prioritizing the requirements based on criteria such as stakeholder significance, development complexity, and anticipated impact."
s-q2-p3-02,functional,The system shall automatically recognize suitable design patterns based on system requirements and the existing codebase.,AI technologies can assist developers by automatically recognizing suitable design patterns based on system requirements and the existing codebase [48].
s-q2-p3-02,functional,The system shall generate Unified Modeling Language (UML) diagrams or other architectural representations from requirements specifications or existing codebases.,"Employing techniques such as graph analysis, machine learning, and pattern recognition, AI tools can automatically generate Unified Modeling Language (UML) diagrams or other architectural representations."
s-q2-p3-02,functional,The system shall generate code directly from models to bridge the gap between design and implementation.,"Advanced AI methodologies, such as model-driven engineering (MDE) augmented with AI, enable the generation of code directly from models, thereby bridging the gap between design and implementation [49]."
s-q2-p3-02,functional,The system shall generate code snippets based on natural language prompts or partially written code.,"Tools such as GitHub Copilot, powered by OpenAI’s Codex model, have demonstrated the potential of AI to generate code snippets based on natural language prompts or partially written code."
s-q2-p3-02,functional,The system shall provide intelligent code completion and context-aware suggestions in integrated development environments.,"Modern integrated development environments (IDEs) augmented with AI capabilities can predict subsequent lines of code, recommend optimal implementations, and detect potential errors in real time."
s-q2-p3-02,functional,The system shall automatically generate test cases by analyzing code changes and predicting potential failure points.,AI can automate the generation of test cases by analyzing code changes and predicting potential failure points.
s-q2-p3-02,functional,The system shall suggest relevant tests and generate test scripts that integrate with the existing testing framework when new code is introduced.,AI models can suggest relevant tests for the changes and generate test scripts that seamlessly integrate with the existing testing framework.
s-q2-p3-02,functional,The system shall predict code segments likely to contain defects using models trained on historical project data.,"AI models trained on historical project data can predict code segments that are likely to contain defects, enabling developers to focus their testing and review efforts more effectively [55]."
s-q2-p3-02,functional,The system shall assist in defect management by automating triage and assigning bugs to appropriate developers based on factors such as expertise and workload.,"Additionally, AI can assist in defect management by automating the triage process and assigning bugs to the most appropriate developers based on factors such as expertise, workload, and historical performance."
s-q2-p3-02,functional,The system shall perform predictive maintenance by analyzing operational data to predict potential system failures before they occur.,Predictive maintenance employs AI algorithms to analyze operational data and predict potential system failures before they occur.
s-q2-p3-02,functional,The system shall automate monitoring by detecting irregularities in deployed applications and distinguishing normal fluctuations from significant issues.,"Intelligent alert systems, powered by AI, can distinguish between normal operational fluctuations and significant issues, thereby reducing false alarms and enabling teams to focus on critical events."
s-q2-p3-02,functional,"The system shall integrate with CI/CD pipelines to automate post-deployment monitoring by assessing system logs, identifying anomalies, and notifying the development team.","AI systems can assess system logs, identify anomalies, and promptly notify the development team, ensuring the swift resolution of production issues."
s-q2-p3-02,non-functional,The system shall provide transparency and interpretability of AI-driven decisions in software engineering.,"explainable AI (XAI) has emerged as a crucial subfield, offering techniques to improve the transparency and interpretability of AI-driven decisions in software engineering [16]."
s-q2-p3-02,non-functional,The system shall ensure that developers can understand and validate the outputs of AI systems.,"Even with explainable AI techniques, ensuring that developers can fully understand and validate the outputs of AI systems remains challenging [16]."
s-q2-p3-02,non-functional,The system shall mitigate risks related to bias in AI-generated recommendations.,Implementing fairness-aware algorithms can help mitigate biases in AI-generated recommendations.
s-q2-p3-02,non-functional,The system shall support human oversight by combining AI with human-in-the-loop systems.,Human-in-the-Loop Systems: Combining AI with human oversight ensures that critical thinking and contextual expertise are preserved.
s-q2-p3-02,non-functional,The system shall maintain reliability by continuously updating and fine-tuning AI models based on user feedback and new datasets.,Continuous Model Updates: Regular updates and the fine-tuning of AI models based on user feedback and new datasets can enhance performance and reliability.
s-q2-p3-03,functional,The system shall provide code suggestions during the coding phase to avoid common mistakes and reduce human effort.,"A programming assistant is a tool designed to support developers in the software development process, providing suggestions during the coding phase to avoid common mistakes and reduce human effort."
s-q2-p3-03,functional,"The system shall help users accelerate online searching, typing, and syntax recall.","interacting with these tools to accelerate online searching, typing, and syntax recall."
s-q2-p3-03,functional,"The system shall support users in reducing programming effort by reducing online searches for specific code snippets, programming syntax, or API calls.","Most participants used these tools to reduce programming effort (Figure 1). They also reported that it is very important to use these tools to reduce online searches for specific code snippets, programming syntax, or API calls (S3) (37.9%)"
s-q2-p3-03,functional,The system shall support users in auto-completing or reducing typing effort.,Most participants perceive AI-based programming assistants as important to auto-complete or reduce typing effort (S2).
s-q2-p3-03,functional,The system shall provide suggestions that can be contextualized by users through detailed descriptions.,participants work on detailed descriptions to contextualize and cope with this challenge.
s-q2-p3-03,non-functional,The system shall provide suggestions with sufficient context to avoid out-of-context answers.,A recurrent difficulty is the lack of context in the suggestions provided by these tools
s-q2-p3-03,non-functional,The system shall generate code suggestions that are functional and non-functional requirement compliant.,the tools’ inability to provide suggestions that meet functional and non-functional requirements (F9).
s-q2-p3-03,non-functional,The system shall support the proprietary programming language used by the target organization.,"the company adopts Uniface, a proprietary programming language, which is not appropriately supported by the generative AI tools."
s-q2-p3-04,functional,The system shall accept natural-language prompts and generate code in multiple programming languages.,"Codex can take English-language prompts and generate code in several languages including JavaScript, Go, Perl, PHP, Ruby, Swift, TypeScript, and shell"
s-q2-p3-04,functional,The system shall generate code that uses APIs.,"It also has the ability to generate code that uses APIs, allowing it to, for example, send emails and access information in various databases."
s-q2-p3-04,functional,The system shall explain the functionality of code provided as input in English.,"It can also translate code between programming languages, explain (in English) the functionality of code provided as input, and return the time complexity of code it generates."
s-q2-p3-04,functional,The system shall return the time complexity of the code it generates.,"It can also translate code between programming languages, explain (in English) the functionality of code provided as input, and return the time complexity of code it generates."
s-q2-p3-04,functional,The system shall provide code recommendations based on developers' natural comments and prior code within an IDE.,it “helps improve developer productivity by providing code recommendations based on developers’ natural comments and prior code” [1].
s-q2-p3-04,functional,The system shall attempt to determine which cloud services and public libraries are best for a task described in a developer comment.,"Based on (for instance) a developer comment describing a task, CodeWhisperer attempts to determine which cloud services and public libraries are best for the task"
s-q2-p3-04,functional,The system shall generate code and present it as a recommendation to the developer within the IDE.,"generates code, and presents this as a recommendation to the developer within the IDE."
s-q2-p3-04,functional,The system shall explain compiler error messages in natural language and provide correct fixes based on input code and error messages.,Recent work has demonstrated that Codex is capable of explaining error messages in natural language - often effectively - and that that it can also provide correct fixes based on input code and error messages [21].
s-q2-p3-04,functional,The system shall generate exemplar solutions to check users' work when practicing.,AI-generated solutions provide a low-cost way for students to generate exemplar solutions to check their work when practicing [12].
s-q2-p3-04,functional,The system shall generate a variety of correct solutions for a given problem so they can be offered for selection.,"For most non-trivial problems, code generation tools produce a variety of correct solutions that are offered to the programmer for selection."
s-q2-p3-04,functional,The system shall generate solutions of varying (or unknown) quality for assessment tasks focusing on evaluation of code quality.,"Code generation models could be used to generate solutions of varying (or unknown) quality, and these could be used for assessment tasks focusing on the evaluation of code quality"
s-q2-p3-04,non-functional,The system shall be able to generate syntactically correct solutions automatically.,"With the ability to generate syntactically correct solutions automatically, assessment can focus on the differences between multiple correct solutions"
s-q2-p3-04,non-functional,The system shall support the safe use of AI code generation systems by requiring human oversight.,human oversight is required for the safe use of AI code generation systems [7].
s-q2-p3-06,functional,The system shall provide guidance on how to solve data analysis tasks rather than only generating ready-to-use code artifacts.,practitioners more often use ChatGPT to receive guidance on how to solve their tasks or learn about a topic in more abstract terms.
s-q2-p3-06,functional,The system shall support learning by helping users acquire broader theoretical or practical knowledge related to a work task.,"Instead, they aim to acquire broader theoretical or practical knowledge related to a work task."
s-q2-p3-06,functional,"The system shall help users retrieve information needed for their tasks, such as instructions, advice, or detailed information.","Our participants often ask for resources to assist them in their work tasks, such as instructions, advice, or detailed information."
s-q2-p3-06,functional,The system shall support artifact manipulation by generating or modifying concrete solutions or artifacts such as program code.,"for artifact manipulation, i.e., in a goal-oriented manner with the expectation that ChatGPT will produce or modify a concrete solution or artifact, such as program code;"
s-q2-p3-06,functional,The system shall support training-style interactions that result in longer conversations with multiple follow-up queries to clarify previous answers.,they typically result in longer conversations featuring multiple follow-up queries to clarify previous answers.
s-q2-p3-06,non-functional,"The system shall provide outputs that users can trust only partially, since none of the participants trusts it entirely.",but none of our participants trusts it entirely.
s-q2-p3-06,non-functional,"The system shall not rely on providing sources by default, because the article states that ChatGPT by default does not provide a source.",ChatGPT by default does not provide a source
s-q2-p3-06,non-functional,"The system shall avoid hallucinating sources, because the article states that if asked to provide one, it frequently hallucinates.","if asked to provide one, frequently hallucinates (makes up a non-existent source)."
s-q2-p3-06,non-functional,"The system shall allow users to double-check suggestions, since participants thoroughly doublechecked any suggestions by ChatGPT.",thoroughly doublechecked any suggestions by ChatGPT.
s-q2-p3-06,non-functional,"The system shall support user-provided context, because the article states that contextual information has a more significant influence on participants’ overall experiences.","Instead, we observed that the presence or absence of project-specific information, referred to as contextual information or simply **context**, had a more significant influence on participants’ overall experiences."
s-q2-p3-06,non-functional,"The system shall operate under company policy constraints that may forbid using generative AI for code or requirements, which can hinder the user experience.","the company policies for some of our participants (e.g., Participant 2) forbade using generative AI to generate code or requirements, hence hindering the participant’s experience."
s-q2-p3-06,non-functional,The system shall support privacy and legal constraints related to storage and utilization of prompts that may contain sensitive information.,"some participants raised legal and ethical concerns, particularly regarding the data used to train the AI and the storage and utilization of prompts, which sometimes contain sensitive information."
s-q2-p3-07,functional,The system shall assist developers in writing code more efficiently and effectively.,provides code recommendations for developers based on their natural comments.
s-q2-p3-07,functional,The system shall provide intelligent code completion suggestions based on the context.,AI models trained on vast code repositories can provide intelligent code completion suggestions based on the context.
s-q2-p3-07,functional,The system shall generate code from natural language descriptions.,NLP can be used to generate code from NL descriptions
s-q2-p3-07,functional,"The system shall generate code from alternative representations such as images, diagrams, or sketches.","AI models can generate code from different representations, such as images, diagrams, or sketches."
s-q2-p3-07,functional,The system shall assist developers in refactoring code by automatically suggesting improvements or generating refactored code snippets.,AI models can assist in refactoring code by automatically suggesting improvements or generating refactored code snippets.
s-q2-p3-07,non-functional,The system shall ensure the quality of the generated code.,including evaluating the performance of AI -based code generators and ensuring the quality of the generated code
s-q2-p3-07,non-functional,The system shall generate correct and functional code.,Measure of how well the technique performs in generating correct and functional code
s-q2-p3-07,non-functional,"The system shall evaluate the efficiency of the generated code based on performance metrics such as execution time, memory usage, and computational complexity.","The efficiency of the generated code is evaluated based on performance metrics such as execution time, memory usage, and computational complexity"
s-q2-p3-07,non-functional,The system shall support scalability by handling large-scale codebases and datasets.,Evaluation of how well the technique can handle large-scale codebases and datasets
s-q2-p3-07,non-functional,The system shall provide generalization ability to perform well on unseen or diverse code examples.,Generalization Ability of the technique to generalize and perform well on unseen or diverse code examples
s-q2-p3-07,non-functional,The system shall provide interpretability by producing understandable and interpretable results.,Interpretability Degree to which the technique provides understandable and interpretable results
s-q2-p3-07,non-functional,The system shall be robust by handling noisy or incomplete input code.,Resilience of the technique to handle noisy or incomplete input code
s-q2-p3-07,non-functional,The system shall adapt to changing code requirements or contexts.,Capability of the technique to adapt to changing code requirements or contexts
s-q2-p3-07,non-functional,The system shall require assessment of the amount and quality of labeled training data needed for the technique.,Assessment of the amount and quality of labeled training data needed for the technique
s-q2-p3-07,non-functional,The system shall support multiple programming languages.,Assessment of the technique's applicability and effectiveness across different programming languages
s-q2-p3-07,non-functional,The system shall ensure correctness by generating code that accurately implements the desired functionality without introducing errors or bugs.,It should accurately implement the desired functionality without introducing errors or bugs.
s-q2-p3-07,non-functional,The system shall ensure completeness by covering all necessary functionality and requirements specified by the given input.,The generated code should cover all the necessary functionality and requirements specified by the given input.
s-q2-p3-07,non-functional,"The system shall support maintainability by producing code that is easy to understand, modify, and extend.","Evaluating maintainability focuses on the ease of understanding, modifying, and extending the generated code."
s-q2-p3-08,functional,The system shall use large language models to suggest potential fault locations in source code.,"AutoFL, an automated FL technique that uses Large Language Models (LLMs) to not only suggest potential bug locations, but also to provide explanations on how the bug occurred and why the suggested location is suspicious."
s-q2-p3-08,functional,The system shall generate an explanation of how a bug occurred and why a suggested location is suspicious.,"AutoFL, an automated FL technique that uses Large Language Models (LLMs) to not only suggest potential bug locations, but also to provide explanations on how the bug occurred and why the suggested location is suspicious."
s-q2-p3-08,functional,The system shall prompt an LLM to use function calls to navigate a repository to localize faults over a large codebase.,"AutoFL prompts an LLM to use function calls to navigate a repository, so that it can effectively localize faults over a large software repository and overcome the limit of the LLM context length."
s-q2-p3-08,functional,"The system shall allow the LLM to navigate source code by calling functions that return information such as covered classes, covered functions, and the implementation and documentation for covered functions.","To solve this problem, we allow LLMs to navigate the source code by allowing them to call functions that return information on covered classes, their covered functions, and the implementation and documentation for any covered function."
s-q2-p3-08,functional,The system shall localize faults using only a single failing test as input.,"By construction, AutoFL has many benefits when compared to existing FL techniques: it only requires a single failing test, it can deal with multiple programming languages seamlessly, and critically can generate explanations for developers."
s-q2-p3-08,functional,The system shall handle multiple programming languages seamlessly.,"By construction, AutoFL has many benefits when compared to existing FL techniques: it only requires a single failing test, it can deal with multiple programming languages seamlessly, and critically can generate explanations for developers."
s-q2-p3-08,functional,The system shall provide a confidence mechanism that estimates the level of confidence in its final predictions based on consistency across multiple runs.,"By repeating the execution of AutoFL [[39](#bib39)], we also demonstrate that we can estimate the level of *confidence* AutoFL has in its results, providing an avenue for reducing false positives when presenting results to developers."
s-q2-p3-08,functional,The system shall compute a confidence score for its final predictions as the maximum score among methods covered by failing tests.,confidence= maxm∈Mscore(m)
s-q2-p3-08,non-functional,The system shall overcome LLM context length limitations by enabling targeted exploration rather than requiring the entire codebase as input.,This approach overcomes the context length limitations of LLMs by enabling targeted exploration rather than requiring the entire codebase as input.
s-q2-p3-08,non-functional,The system shall operate within practical constraints by using a limited maximum number of function interactions.,"We also set the maximum number of function interactions to *N =* 10; this number was chosen as (i) only a small proportion of runs actually use up to 10 runs (less than 10%), and (ii) preliminary experiments with *N = 20* caused the LLMs to exceed their context length limits often, dropping the performance of AutoFL by half."
s-q2-p3-09,functional,The system shall allow users to ask general programming questions.,"CodeAid allowed students to (i) ask general programming questions,"
s-q2-p3-09,functional,The system shall allow users to ask questions about the code they provide.,"CodeAid allowed students to (ii) ask questions about the code they provide,"
s-q2-p3-09,functional,The system shall allow users to explain the code they provide.,"CodeAid allowed students to (iii) explain the code they provide,"
s-q2-p3-09,functional,The system shall allow users to help fix the code they provide.,"CodeAid allowed students to (iv) help fix the code they provide,"
s-q2-p3-09,functional,The system shall allow users to help write code.,CodeAid allowed students to (v) help write code.
s-q2-p3-09,functional,The system shall provide a feature that generates pseudo-code with line-by-line explanations.,"CodeAid answers conceptual questions, generates pseudo-code with line-by-line explanations,"
s-q2-p3-09,functional,The system shall annotate a student’s incorrect code with fix suggestions.,and annotates student’s incorrect code with fix suggestions.
s-q2-p3-09,functional,The system shall provide a Help Write Code capability that generates a high-level structure of code with sub-goals and pseudo-code in natural language without including any code.,the *Help Write Code* feature (Figure [2](#fig2) f) required users to enter the intended behaviour of the program and generated a high-level structure of the code with sub-goals [[40](#Bib0040)] and pseudo-code in natural language. We used few-shot learning to ensure that the generated output included information about C library functions (e.g. for memory allocation or system calls) while not including any code.
